32.7 % of all households were made up of individuals and 15.7 % had someone living alone who was 65 years of age or older .	<arg1> 32.7 % of all households </arg1> <rel> were made up </rel> <arg2> of individuals </arg2>	0.9998421669006348
32.7 % of all households were made up of individuals and 15.7 % had someone living alone who was 65 years of age or older .	<arg1> 15.7 % </arg1> <rel> had </rel> <arg2> someone living alone was 65 years of age </arg2>	0.8714917302131653
32.7 % of all households were made up of individuals and 15.7 % had someone living alone who was 65 years of age or older .	<arg1> someone living alone </arg1> <rel> was </rel> <arg2> who 65 years of age </arg2>	0.9195974469184875
32.7 % of all households were made up of individuals and 15.7 % had someone living alone who was 65 years of age or older .	<arg1> 15.7 % </arg1> <rel> had </rel> <arg2> someone living alone who was older </arg2>	0.9504209160804749
32.7 % of all households were made up of individuals and 15.7 % had someone living alone who was 65 years of age or older .	<arg1> someone living alone </arg1> <rel> was </rel> <arg2> older </arg2>	0.9844211935997009
A CEN forms an important but small part of a Local Strategic Partnership .	<arg1> A CEN </arg1> <rel> forms </rel> <arg2> an important part of a Local Strategic Partnership </arg2>	0.999988317489624
A CEN forms an important but small part of a Local Strategic Partnership .	<arg1> A CEN </arg1> <rel> forms </rel> <arg2> an small part of a Local Strategic Partnership </arg2>	0.9999849200248718
A Democrat , he became the youngest mayor in Pittsburgh 's history in September 2006 at the age of 26 .	<arg1> he </arg1> <rel> became </rel> <arg2> the youngest mayor in Pittsburgh 's history in September 2006 at the age of 26 </arg2>	0.9971737265586853
A cafeteria is also located on the sixth floor , a chapel on the 14th floor , and a study hall on the 15th floor .	<arg1> A cafeteria </arg1> <rel> is also located </rel> <arg2> on the sixth floor </arg2>	0.9972615838050842
A casting director at the time told Scott that he had wished that he 'd met him a week before ; he was casting for the `` G.I. Joe '' cartoon .	<arg1> he </arg1> <rel> was casting </rel> <arg2> for the `` G.I. Joe '' cartoon </arg2>	0.989478349685669
A casting director at the time told Scott that he had wished that he 'd met him a week before ; he was casting for the `` G.I. Joe '' cartoon .	<arg1> A casting director at the time </arg1> <rel> told </rel> <arg2> Scott that he had wished that he 'd met him a week before </arg2>	0.9990556836128235
A casting director at the time told Scott that he had wished that he 'd met him a week before ; he was casting for the `` G.I. Joe '' cartoon .	<arg1> he </arg1> <rel> had wished </rel> <arg2> that he 'd met him a week before </arg2>	0.9944016933441162
A casting director at the time told Scott that he had wished that he 'd met him a week before ; he was casting for the `` G.I. Joe '' cartoon .	<arg1> he </arg1> <rel> 'd met </rel> <arg2> him a week before </arg2>	0.9769013524055481
A common name , logo , and programming schedule followed in 1982 , with the establishment of the `` TV8 '' network between the three stations , changed to the `` Southern Cross Network '' seven years later .	<arg1> A common name </arg1> <rel> followed </rel> <arg2> in 1982 </arg2>	0.999923825263977
A common name , logo , and programming schedule followed in 1982 , with the establishment of the `` TV8 '' network between the three stations , changed to the `` Southern Cross Network '' seven years later .	<arg1> with the establishment of the `` TV8 '' network between the three stations </arg1> <rel> changed </rel> <arg2> to the `` Southern Cross Network seven years later </arg2>	0.9461379051208496
A common name , logo , and programming schedule followed in 1982 , with the establishment of the `` TV8 '' network between the three stations , changed to the `` Southern Cross Network '' seven years later .	<arg1> A common logo </arg1> <rel> followed </rel> <arg2> in 1982 </arg2>	0.99958336353302
A common name , logo , and programming schedule followed in 1982 , with the establishment of the `` TV8 '' network between the three stations , changed to the `` Southern Cross Network '' seven years later .	<arg1> in 1982 , with the establishment of the `` TV8 '' network between the three stations </arg1> <rel> changed </rel> <arg2> to the `` Southern Cross Network seven years later </arg2>	0.9520449638366699
A common name , logo , and programming schedule followed in 1982 , with the establishment of the `` TV8 '' network between the three stations , changed to the `` Southern Cross Network '' seven years later .	<arg1> A common programming schedule </arg1> <rel> followed </rel> <arg2> in 1982 </arg2>	0.999932587146759
A common name , logo , and programming schedule followed in 1982 , with the establishment of the `` TV8 '' network between the three stations , changed to the `` Southern Cross Network '' seven years later .	<arg1> the establishment of the `` TV8 '' network between the three stations </arg1> <rel> changed </rel> <arg2> to the `` Southern Cross Network seven years later </arg2>	0.9920282959938049
A cooling center is a temporary air-conditioned public space set up by local authorities to deal with the health effects of a heat wave .	<arg1> A cooling center </arg1> <rel> is </rel> <arg2> a temporary air-conditioned public space set up by local authorities to deal with the health effects of a heat wave </arg2>	0.9863855242729187
A cooling center is a temporary air-conditioned public space set up by local authorities to deal with the health effects of a heat wave .	<arg1> a temporary air-conditioned public space </arg1> <rel> set up </rel> <arg2> by local authorities to deal with the health effects of a heat wave </arg2>	0.9945176839828491
A cooling center is a temporary air-conditioned public space set up by local authorities to deal with the health effects of a heat wave .	<arg1> a temporary air-conditioned public space </arg1> <rel> to deal </rel> <arg2> wave </arg2>	0.5087689757347107
A manifold is `` prime '' if it can not be presented as a connected sum of more than one manifold , none of which is the sphere of the same dimension .	<arg1> A manifold </arg1> <rel> is </rel> <arg2> prime if be as a connected sum of more than one manifold </arg2>	0.7337790131568909
A manifold is `` prime '' if it can not be presented as a connected sum of more than one manifold , none of which is the sphere of the same dimension .	<arg1> it </arg1> <rel> can not be presented </rel> <arg2> as a connected sum of more than one manifold , </arg2>	0.9403864145278931
